code;name;calories;protein;fat;carbo;fiber
2708260;Pretzels, hard, chocolate coated;467;7,05;17,6;70,1;3,5
2708261;Pretzels, hard, white chocolate coated;445;5,94;14,2;74,7;1,2
2708262;Pretzels, hard, yogurt coated;438;5,94;12,2;76,6;1,1
2708263;Pretzels, hard, coated, gluten free;451;3,76;15,6;75,1;1,4
2708264;Pretzels, hard, filled, NFS;463;9,85;16,9;66,5;3,6
2708265;Pretzels, hard, cheese filled;463;9,85;16,9;66,5;3,6
2708266;Pretzels, hard, peanut butter filled;454;14;19;60,8;3,9
2708267;Pretzels, soft, NFS;345;8,01;4;69,4;1,7
2708268;Pretzels, soft, ready-to-eat, NFS;345;8,01;4;69,4;1,7
2708269;Pretzels, soft, ready-to-eat, salted, buttered;345;8,01;4;69,4;1,7
2708270;Pretzels, soft, ready-to-eat, unsalted, buttered;350;8,12;4,05;70,3;1,7
2708271;Pretzels, soft, ready-to-eat, salted, no butter;340;8,09;3,06;70,1;1,7
2708272;Pretzels, soft, ready-to-eat, unsalted, no butter;345;8,2;3,1;71;1,7
2708273;Pretzels, soft, ready-to-eat, cinnamon sugar coated;374;6,22;6,14;74;2,1
2708274;Pretzels, soft, ready-to-eat, coated or flavored;365;7,89;7,75;66;1,6
2708275;Pretzels, soft, ready-to-eat, topped with meat;349;11,5;9,93;53,4;1,3
2708276;Pretzels, soft, ready-to-eat, topped with cheese;339;10,2;5,36;62,4;1,5
2708277;Pretzels, soft, from frozen, NFS;345;8,01;4;69,4;1,7
2708278;Pretzels, soft, from frozen, salted;340;8,09;3,06;70,1;1,7
2708279;Pretzels, soft, from frozen, unsalted;345;8,2;3,1;71;1,7
2708280;Pretzels, soft, from frozen, cinnamon sugar coated;374;6,22;6,14;74;2,1
2708281;Pretzels, soft, from frozen, coated or flavored;365;7,89;7,75;66;1,6
2708282;Pretzels, soft, from frozen, topped with meat;349;11,5;9,93;53,4;1,3
2708283;Pretzels, soft, from frozen, topped with cheese;339;10,2;5,36;62,4;1,5
2708284;Pretzels, soft, filled with cheese;339;10,2;5,36;62,4;1,5
2708285;Pretzels, soft, from school lunch;339;8,55;3,16;70,7;3,7
2708286;Pretzels, soft, multigrain;337;8,49;3,13;70,3;3,6
2708287;Pretzels, soft, gluten free;297;4,03;5,74;57,3;4
2708288;Pretzels, soft, gluten free, cinnamon sugar coated;339;3,1;8,14;63,8;3,8
2708289;Pretzels, soft, gluten free, coated or flavored;326;4,1;10,4;54,2;3,7
2708290;Multigrain chips (Sun Chips);491;7,95;21,1;67,3;8,8
2708291;Snack mix, plain (Chex Mix);417;8,74;10,3;72,2;4,6
2708292;Bagel chips;451;12,3;15,1;66,4;4,1
2708293;Cracker chips;491;7,95;21,1;67,3;8,8
2708294;Pancakes, NFS;282;7,41;12,1;35,3;2,1
2708295;Pancakes, plain, frozen;233;5,23;6,83;37,8;1
2708296;Pancakes, fruit, frozen;224;4,99;6,52;36,5;1,1
2708297;Pancakes, chocolate, frozen;248;5,35;7,97;38,8;1,1
2708298;Pancakes, whole grain, frozen;232;5,54;6,75;38,6;2,3
2708299;Pancakes, plain, fast food / restaurant;307;7,16;15,5;34,1;2,1
2708300;Pancakes, fruit, fast food / restaurant;253;5,71;12,3;29,8;2,3
2708301;Pancakes, chocolate, fast food / restaurant;360;7,46;18,7;40;2,4
2708302;Pancakes, whole grain, fast food / restaurant;299;7,59;15,8;31,8;3,1
2708303;Pancakes, school;231;6,26;6,57;40,4;5,2
2708304;Pancakes, plain;282;7,41;12,1;35,3;2,1
2708305;Pancakes, plain, reduced fat;264;7,57;9,74;36,1;2,2
2708306;Pancakes, fruit;232;5,86;9,54;30,6;2,4
2708307;Pancakes, pumpkin;241;6,37;10,1;31;2,3
2708308;Pancakes, chocolate;341;7,68;15,9;41,2;2,4
2708309;Pancakes, whole grain;273;7,86;12,3;32,9;3,2
2708310;Pancakes, whole grain, reduced fat;256;8,04;9,89;33,6;3,3
2708311;Pancakes, gluten free;215;3,31;4,55;40,3;1,5
2708312;Waffle, NFS;309;7,42;9,49;48,4;2,6
2708313;Waffle, plain, frozen;309;7,42;9,49;48,4;2,6
2708314;Waffle, plain, reduced fat;292;9,72;7,35;46,8;1,5
2708315;Waffle, fruit, frozen;296;7,07;9,05;46,6;2,6
2708316;Waffle, chocolate, frozen;320;7,43;10,5;48,9;2,6
2708317;Waffle, whole grain, frozen;289;6,78;8,39;46,7;4,1
2708318;Waffle, whole grain, reduced fat;257;7,14;3,57;49,2;4,3
2708319;Waffle, whole grain, fruit, frozen;278;6,48;8,02;45,1;4
2708320;Waffle, plain, fast food / restaurant;428;8,16;26,4;38,9;2,4
2708321;Waffle, chocolate, fast food / restaurant;480;8,59;28,9;46,1;2,7
2708322;Waffle, fruit, fast food / restaurant;354;6,6;21,1;34,5;2,7
2708323;Waffle, whole grain, fast food / restaurant;421;8,64;26,9;36,2;3,5
2708324;Waffle, school;257;7,14;3,57;49,2;4,3
2708325;Waffle, plain;373;8,7;18,8;41,5;2,5
2708326;Waffle, fruit;307;6,94;14,9;36,2;2,8
2708327;Waffle, chocolate;437;9,07;22,7;48,6;2,9
2708328;Waffle, cinnamon;373;8,7;18,8;41,7;2,7
2708329;Waffle, whole grain;364;9,23;19,2;38,6;3,8
2708330;Waffle, gluten free;263;2,72;8,84;43;1,4
2708331;French toast, NFS;273;10,4;11,4;32,3;1,2
2708332;French toast, frozen;183;7,24;3,82;29,9;1,1
2708333;French toast, fast food / restaurant;310;9,84;14,3;35,7;1,3
2708334;French toast, school;162;9,15;3,8;22,6;2,9
2708335;French toast, plain;273;10,4;11,4;32,3;1,2
2708336;French toast, whole grain;271;11,3;11,6;30,4;2,7
2708337;French toast, gluten free;264;7,79;12,2;30,6;2,2
2708338;French toast sticks;278;7,52;9,18;40,6;1,3
2708339;French toast sticks, fast food / restaurant;400;7,06;20,9;48,5;1,6
2708340;French toast sticks, school;162;9,15;3,8;22,6;2,9
2708341;Crepe, NFS;224;8,85;11,3;22;0,6
2708342;Crepe, plain;224;8,85;11,3;22;0,6
2708343;Chinese pancake;207;4,05;0,38;45,4;0,7
2708344;Dumpling, no meat;125;3,45;3,37;20,5;0,7
2708345;Cake made with glutinous rice;279;2,49;6,51;53,6;0,7
2708346;Idli;128;6,36;0,35;25;5,8
2708347;Dosa, plain;210;5,7;4,05;37;1,8
2708348;Cake made with glutinous rice and dried beans;185;7,76;0,6;36,1;3,4
2708349;Funnel cake with sugar;353;7,87;16,6;43,5;1
2708350;Funnel cake with sugar and fruit;380;5,84;15,7;55,2;0,9
2708351;Pasta, vegetable, cooked;128;4,52;0,11;26,6;4,3
2708352;Noodles, cooked;137;4,51;2,06;25;1,2
2708353;Noodles, whole grain, cooked;148;5,96;1,7;29,9;3,9
2708354;Noodles, chow mein;521;10,3;31,7;51,9;1,9
2708355;Long rice noodles, made from mung beans, cooked;84;0,04;0,01;20,7;0,1
2708356;Rice noodles, cooked;107;1,78;0,2;23,9;1
2708357;Pasta, cooked;157;5,76;0,92;30,7;1,8
2708358;Pasta, whole grain, cooked;148;5,95;1,7;29,9;3,9
2708359;Pasta, gluten free;179;3,2;1;38;1,4
2708360;Cereal, cooked, NFS;64;2,21;1,09;11,4;1,7
2708361;Barley;139;2,2;2,74;27,2;3,7
2708362;Buckwheat groats;118;3,24;3,97;19;2,6
2708363;Grits, NFS;71;1,19;1,84;12,2;0,7
2708364;Grits, regular or quick, made with water, NS as to fat;71;1,19;1,84;12,2;0,7
2708365;Grits, regular or quick, made with water, no added fat;58;1,2;0,28;12,4;0,7
2708366;Grits, regular or quick, made with water, fat added;71;1,19;1,84;12,2;0,7
2708367;Grits, with cheese, NS as to fat;108;3,56;5,28;11,4;0,6
2708368;Grits, with cheese, no added fat;97;3,6;3,92;11,5;0,7
2708369;Grits, with cheese, fat added;108;3,56;5,28;11,4;0,6
2708370;Grits, instant, made with water, no added fat;65;1,38;0,4;14,8;0,8
2708371;Grits, instant, made with water, fat added;85;1,36;2,85;14,4;0,8
2708372;Grits, instant, made with water, NS as to fat;85;1,36;2,85;14,4;0,8
2708373;Cornmeal mush, NS as to fat;71;1,11;1,84;12,2;0,6
2708374;Cornmeal mush, no added fat;58;1,12;0,28;12,5;0,6
2708375;Cornmeal mush, fat added;71;1,11;1,84;12,2;0,6
2708376;Masa harina, cooked;97;2,26;0,99;20,5;1,7
2708377;Millet;118;3,5;1;23,6;1,3
2708378;Oatmeal, fast food, plain;80;2,6;2,54;11,9;1,7
2708379;Oatmeal, fast food, flavored;110;2,4;2,33;20,3;1,6
2708380;Oatmeal, NFS;76;2,18;2,63;11,2;1,7
2708381;Oatmeal, regular or quick, made with water, no added fat;64;2,21;1,09;11,4;1,7
2708382;Oatmeal, regular or quick, made with water, fat added;76;2,18;2,63;11,2;1,7
2708383;Oatmeal, regular or quick, made with milk, no added fat;116;5,56;3,25;16,2;1,7
2708384;Oatmeal, regular or quick, made with milk, fat added;128;5,48;4,75;16;1,7
2708385;Oatmeal, regular or quick, made with non-dairy milk, no added fat;95;3,35;2,71;14,4;1,8
2708386;Oatmeal, regular or quick, made with non-dairy milk, fat added;107;3,31;4,21;14,2;1,8
2708387;Oatmeal, instant, plain, made with water, no added fat;68;2,26;1,3;13,2;1,9
2708388;Oatmeal, instant, plain, made with water, fat added;88;2,2;3,72;12,7;1,8
2708389;Oatmeal, instant, plain, made with milk, no added fat;111;4,96;3,04;17,1;1,9
2708390;Oatmeal, instant, plain, made with milk, fat added;129;4,81;5,4;16,5;1,8
2708391;Oatmeal, instant, plain, made with non-dairy milk, no added fat;94;3,18;2,6;15,6;2
2708392;Oatmeal, instant, plain, made with non-dairy milk, fat added;113;3,09;4,98;15,1;1,9
2708393;Oatmeal, instant, maple flavored, no added fat;102;2,44;1,25;20,2;1,9
2708394;Oatmeal, instant, maple flavored, fat added;119;2,38;3,45;19,6;1,8
2708395;Oatmeal, instant, fruit flavored, no added fat;100;2,34;1,19;20,1;1,9
2708396;Oatmeal, instant, fruit flavored, fat added;117;2,29;3,4;19,5;1,9
2708397;Oatmeal, reduced sugar;85;2,35;1,28;16,6;1,9
2708398;Oatmeal, multigrain;56;2,12;0,46;12,2;2
2708399;Quinoa, NS as to fat;146;4,2;5,42;20,2;2,7
2708400;Quinoa, no added fat;120;4,38;1,91;21,2;2,8
2708401;Quinoa, fat added;146;4,2;5,42;20,2;2,7
2708402;Rice, cooked, NFS;129;2,67;0,28;28;0,4
2708403;Rice, white, cooked, NS as to fat;129;2,67;0,28;28;0,4
2708404;Rice, white, cooked, made with oil;151;2,6;3,12;27,2;0,4
2708405;Rice, white, cooked, made with butter;147;2,62;2,61;27,2;0,4
2708406;Rice, white, cooked, made with margarine;142;2,6;2,12;27,2;0,4
2708407;Rice, white, cooked, fat added, NS as to fat type;148;2,6;2,77;27,2;0,4
2708408;Rice, white, cooked, no added fat;129;2,67;0,28;28;0,4
2708409;Rice, brown, cooked, NS as to fat;123;2,44;1,11;25,8;1
2708410;Rice, brown, cooked, fat added, made with oil;141;2,38;3,41;25,2;1
2708411;Rice, brown, cooked, made with butter;137;2,4;3;25,2;1
2708412;Rice, brown, cooked, made with margarine;134;2,38;2,6;25,2;1
2708413;Rice, brown, cooked, fat added, NS as to fat type;138;2,38;3,12;25,2;1
2708414;Rice, brown, cooked, no added fat;123;2,43;1,11;25,8;1
2708415;Cream of rice;69;1,17;0,09;15,3;0,1
2708416;Rice, cooked, with milk;144;5,13;2,31;25;0,3
2708417;Rice, sweet, cooked with honey;139;2,52;0,26;31,1;0,4
2708418;Congee;39;0,8;0,08;8,4;0,1
2708419;Yellow rice, cooked, NS as to fat;88;1,8;0,45;19,1;0,5
2708420;Yellow rice, cooked, no added fat;88;1,8;0,45;19,1;0,5
2708421;Yellow rice, cooked, fat added;103;1,76;2,43;18,7;0,4
2708422;Rice, white, cooked, glutinous;96;2,01;0,19;21;1
2708423;Rice, wild, 100%, cooked, NS as to fat;122;3,86;3,08;20,6;1,7
2708424;Rice, wild, 100%, cooked, no added fat;100;3,97;0,34;21,2;1,8
2708425;Rice, wild, 100%, cooked, fat added;122;3,86;3,08;20,6;1,7
2708426;Rice, white and wild, cooked, no added fat;79;1,82;0,16;17,2;0,5
2708427;Rice, brown and wild, cooked, no added fat;120;2,89;0,88;24,9;1,6
2708428;Rice, white and wild, cooked, fat added;112;2,17;2,14;20,6;0,5
2708429;Rice, white and wild, cooked, NS as to fat;112;2,17;2,14;20,6;0,5
2708430;Rice, brown and wild, cooked, fat added;138;2,82;3,24;24,3;1,6
2708431;Rice, brown and wild, cooked, NS as to fat;112;2,2;2,72;19,9;0,9
2708432;Rice, white, cooked with fat, Puerto Rican style;200;2,84;6,3;31,9;0,5
2708433;Cream of wheat, NFS;65;1,44;1,8;10,4;0,5
2708434;Cream of wheat, regular or quick, made with water, no added fat;51;1,45;0,21;10,6;0,5
2708435;Cream of wheat, regular or quick, made with water, fat added;65;1,44;1,8;10,4;0,5
2708436;Cream of wheat, instant, made with water, no added fat;67;1,52;0,21;14,4;0,5
2708437;Cream of wheat, instant, made with water, fat added;82;1,5;2,09;14,1;0,5
2708438;Bulgur, no added fat;83;3,06;0,24;18,5;4,5
2708439;Bulgur, fat added;121;2,9;5,07;17,3;4,2
2708440;Bulgur, NS as to fat;83;3,06;0,24;18,5;4,5
2708441;Couscous, plain, cooked;111;3,77;0,16;23,1;1,4
2708442;Whole wheat cereal, cooked;47;1,55;0,28;10,4;1,3
2708443;Wheat cereal, chocolate flavored, cooked;49;1,79;0,47;11;1,8
2708444;Oat bran cereal, cooked;46;3,21;1,3;12,3;2,9
2708445;Cereal, ready-to-eat, NFS;379;7,74;4,01;77,7;6,6
2708446;Cereal, O's, flavored;385;8,62;5,37;76;7,6
2708447;Cereal, crunch;398;4,31;5,53;82,1;2,7
2708448;Cereal, O's, plain;374;12,4;6,17;67,9;10,5
2708449;Cereal, chocolate puffs;388;5,39;4,98;81;5
2708450;Cereal, cinnamon toast;414;5,88;9,92;75,2;5,1
2708451;Cereal, chocolate crispy;380;5,35;4,24;81,8;1,4
2708452;Cereal, corn squares;369;7,88;2,61;77,1;5,4
2708453;Cereal, corn flakes, plain;365;6,4;1,6;79,5;3,5
2708454;Cereal, corn puffs;371;7,74;2,57;77,8;7,3
2708455;Cereal, rice crispy, plain;358;6,96;1,21;79,8;0,4
2708456;Cereal, bran flakes, plain;361;9,65;2,42;75;20,5
2708457;Cereal, shredded wheat, flavored;367;9,52;1,41;78,9;10,3
2708458;Cereal, rice crispy, flavored;372;4,95;0,92;86;0,3
2708459;Cereal, fruit rings;383;5,14;3,23;82,2;5,4
2708460;Cereal, fruit crispy;384;4,28;3,89;82,9;0,3
2708461;Cereal, granola;420;9,82;13;67,4;7,4
2708462;Cereal, oat bunches;392;7,43;6,06;76,2;4,6
2708463;Cereal, corn squares, flavored;380;5,58;3,32;80,7;4,7
2708464;Cereal, O's, honey nut;385;8,62;5,37;76;7,6
2708465;Cereal, multigrain;373;11,6;3,59;74;14,6
2708466;Cereal, oat squares;379;10,4;5,22;73,3;8
2708467;Cereal, frosted oats with marshmallows;372;8,17;4,07;76,6;6,1
2708468;Cereal, O's, multigrain;373;8,54;3,76;76,2;10,9
2708469;Cereal, bran flakes, flavored;353;8,13;1,18;78,7;12,4
2708470;Cereal, rice squares;357;7,01;2,19;77,4;5,4
2708471;Cereal, K's, plain;356;19;1,58;68;3,2
2708472;Cereal, K's, flavored;363;7,33;1,15;80,9;8
2708473;Cereal, flavored puffs;380;5,66;2,16;83,8;2,2
2708474;Cereal, corn flakes, flavored;375;4,77;1,27;84,7;2,6
2708475;Cereal, O's, NFS;379;10,5;5,77;72;9,1
2708476;Cereal, wheat squares;356;10,5;1,52;75;13,5
2708477;Wheat germ;382;29,1;10,7;49,6;15,1
2708478;Cereal, plain puffs;357;9,5;1,66;77,2;8,7
2708479;Cereal, shredded wheat, plain;358;11,9;1,68;73,8;13
2708480;Cereal, wheat flakes;359;10,1;1,47;76,3;10,4
2708481;Cereal, other, NFS;381;6,88;4,44;78,5;4,8
2708482;Cereal, other, plain;370;9,41;3,89;73,7;7
2708483;Cereal, other, fruit flavored;383;4,71;3,56;82,6;2,9
2708484;Cereal, other, chocolate;384;5,37;4,61;81,4;3,2
2708485;Cereal, other, peanut butter;422;7,34;11,1;73;5
2708486;Cereal, other, honey;388;8,02;5,71;76,1;6,1
2708487;Cereal, reduced sugar;376;8,42;3,67;76,9;6,4
2708488;Wheat bran;216;15,6;4,25;64,5;42,8
2708489;Oats, raw;379;13,2;6,52;67,7;10,1
2708490;Cereal, oat bran, ready-to-eat;403;10,4;10,2;68,3;12,9
2708491;Baby Toddler cereal, barley, dry;376;13,2;6,6;69,4;6,6
2708492;Baby Toddler cereal, oatmeal, dry;394;11;6,36;73,5;7,3
2708493;Baby Toddler cereal, rice, dry;390;6,65;2,19;83,1;1,3
2708494;Baby Toddler cereal, rice with fruit, dry;388;6,51;2,17;83,4;1,7
2708495;Baby Toddler cereal, multigrain with fruit, dry;404;6,53;6,43;80,5;6,9
2708496;Baby Toddler cereal, multigrain, dry;407;6,67;6,67;80,1;6,7
2708497;Baby Toddler cereal, oatmeal with fruit, dry;392;10,6;6,13;74,2;7,4
2708498;Baby Toddler cereal, NFS;89;1,92;0,96;18,4;1,8
2708499;Baby Toddler cereal, rice, ready-to-eat;73;1,38;0,3;16,1;0,1
2708500;Baby Toddler cereal, oatmeal, ready-to-eat;76;2,54;1,3;13,8;1,9
2708501;Baby Toddler cereal, multigrain, ready-to-eat;75;1,87;0,89;15;1,1
2708502;Baby Toddler cereal, multigrain with fruit, ready-to-eat;88;1,46;0,68;19,2;1,2
2708503;Baby Toddler cereal, oatmeal with fruit, ready-to-eat;89;1,92;0,96;18,4;1,8
2708504;Baby Toddler cereal, rice with fruit, ready-to-eat;87;1,12;0,27;20;0,6
2708505;Chilaquiles;195;10,6;10,7;14,9;2,1
2708506;Frito pie;328;9,96;21;26,3;2,9
2708507;Mexican pizza;249;15,5;13,9;15,3;2,1
2708508;Taco or tostada salad with meat;179;7,45;9,32;16,5;2,9
2708509;Taco or tostada salad with chicken;167;7,83;8,02;16,3;2,8
2708510;Taco or tostada salad, meatless;163;5,28;7,36;19,3;3,7
2708511;Taco or tostada salad with meat and sour cream;181;6,91;10,4;15,1;2,5
2708512;Taco or tostada salad with chicken and sour cream;171;7,24;9,26;15;2,5
2708513;Taco or tostada salad, meatless with sour cream;167;5;8,7;17,6;3,3
2708514;Taco, NFS;246;15,3;13,6;15,6;2,2
2708515;Taco, corn tortilla, beef, cheese;249;15,5;13,9;15,3;2,1
2708516;Taco, corn tortilla, beef, with beans, cheese;212;10,6;10,6;19,1;3,2
2708517;Taco, corn tortilla, pork, cheese;251;14,8;14,5;15,3;2,1
2708518;Taco, corn tortilla, pork, with beans, cheese;214;10,3;10,9;19,1;3,2
2708519;Taco, corn tortilla, chicken, cheese;211;16,2;9,6;15,3;2,1
2708520;Taco, corn tortilla, chicken, with beans, cheese;193;11;8,44;19,1;3,2
2708521;Taco, corn tortilla, with beans, cheese;176;5,8;7,28;23;4,2
2708522;Taco, flour tortilla, beef, cheese;257;16,7;12,3;18,9;1,3
2708523;Taco, flour tortilla, beef, with beans, cheese;221;11,8;8,92;22,7;2,4
2708524;Taco, flour tortilla, pork, cheese;260;16,1;12,8;18,9;1,3
2708525;Taco, flour tortilla, pork, with beans, cheese;222;11,5;9,2;22,7;2,4
2708526;Taco, flour tortilla, chicken, cheese;220;17,5;7,91;18,9;1,3
2708527;Taco, flour tortilla, chicken, with beans, cheese;202;12,2;6,74;22,7;2,4
2708528;Taco, flour tortilla, with beans, cheese;184;6,99;5,57;26,6;3,4
2708529;Taco, fish;275;11,6;15,3;23;2,5
2708530;Taco, meat, no cheese;243;15,2;13,2;15,9;2,2
2708531;Taco, meat, with beans, no cheese;205;10,1;9,68;20;3,4
2708532;Taco, with beans, no cheese;167;5;6,18;24;4,5
2708533;Taco, cheese only;275;12,2;13,4;27,8;3,8
